Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-883-2757,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,11.583,11.826,12.356,11.957,2.195,2.244,2.193,2.31,1.1122,1.1097,1.1213,1.1613
CMP-883-2758,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.353,9.643,10.256,10.41,2.485,2.554,2.582,2.535,1.2342,1.2301,1.2354,1.2609
CMP-883-2759,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.787,9.984,10.374,10.364,2.555,2.658,2.674,2.691,1.0293,1.0377,1.042,1.0671
CMP-883-2760,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,LATENT_PAT_OUTLIER,1,38.204,40.173,41.83,46.135,7.985,8.785,9.985,11.785,1.5543,1.6043,1.6843,1.8043
CMP-883-2761,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.222,9.462,9.787,10.026,1.872,1.909,1.964,2.007,1.2545,1.254,1.2608,1.2768
CMP-883-2762,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.258,10.168,10.265,11.059,2.293,2.293,2.383,2.374,1.2958,1.2959,1.3183,1.3205
CMP-883-2763,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,9.495,9.81,9.901,10.131,2.186,2.229,2.27,2.352,1.247,1.2473,1.2581,1.2766
CMP-883-2764,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,11.489,11.767,12.25,11.967,2.606,2.676,2.676,2.647,1.1317,1.132,1.1464,1.1622
CMP-883-2765,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,11.657,11.853,12.415,12.728,2.194,2.23,2.298,2.279,1.1917,1.1902,1.1944,1.2076
CMP-883-2766,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,LATENT_DRIFT,1,11.433,17.108,43.83,81.976,2.688,3.088,5.188,11.688,1.1686,1.2486,1.4986,2.0486
CMP-883-2767,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,13.322,13.657,13.985,13.969,2.834,2.854,2.878,2.945,1.1267,1.1356,1.1364,1.1589
CMP-883-2768,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.941,11.399,11.589,11.513,2.828,2.834,2.855,3.012,1.3074,1.3078,1.3242,1.3354
CMP-883-2769,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.686,11.924,12.371,12.772,2.734,2.736,2.836,2.849,1.2631,1.269,1.2737,1.2938
CMP-883-2770,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,LATENT_DRIFT,1,11.285,19.52,55.588,109.382,2.807,3.207,5.307,11.807,1.0624,1.1424,1.3924,1.9424
CMP-883-2771,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,12.57,12.84,13.444,13.562,2.672,2.744,2.713,2.69,1.1657,1.1744,1.1758,1.1918
CMP-883-2772,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.615,10.967,11.287,11.569,2.508,2.492,2.574,2.641,1.0842,1.0772,1.0871,1.1042
CMP-883-2773,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,9.583,9.863,10.369,10.46,2.665,2.661,2.773,2.724,1.2236,1.2314,1.2365,1.2395
CMP-883-2774,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,10.986,11.135,11.881,11.852,2.426,2.456,2.541,2.541,1.1692,1.1723,1.1719,1.1933
CMP-883-2775,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.767,10.87,10.997,11.343,2.423,2.458,2.501,2.455,1.0971,1.1044,1.1101,1.1177
CMP-883-2776,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.841,10.007,10.427,10.459,2.357,2.392,2.388,2.455,1.2246,1.2313,1.2287,1.242
CMP-883-2777,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.683,10.873,11.019,11.454,2.514,2.49,2.57,2.649,1.2431,1.2543,1.2537,1.2692
CMP-883-2778,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,LATENT_DRIFT,1,11.864,17.168,39.956,75.661,2.095,2.495,4.595,11.095,1.1314,1.2114,1.4614,2.0114
CMP-883-2779,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,11.821,12.209,12.443,12.558,2.75,2.774,2.833,2.814,1.1609,1.1653,1.1737,1.1931
CMP-883-2780,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,11.452,11.782,11.928,11.966,2.441,2.484,2.484,2.555,1.1323,1.1205,1.1295,1.1499
CMP-883-2781,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,8.948,9.092,9.286,9.617,1.972,1.988,2.013,2.112,1.1585,1.1594,1.1716,1.2009
CMP-883-2782,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,9.011,8.861,9.486,9.37,1.96,1.935,1.993,2.132,1.2418,1.2435,1.2604,1.2701
CMP-883-2783,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,9.06,9.377,9.709,9.739,2.345,2.404,2.386,2.408,1.1767,1.1708,1.2052,1.1892
CMP-883-2784,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,11.195,11.346,11.515,11.795,2.046,2.073,2.076,2.171,1.2767,1.2813,1.2792,1.2952
CMP-883-2785,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,9.647,9.838,10.219,10.517,2.494,2.572,2.588,2.562,1.1144,1.1017,1.1235,1.1395
CMP-883-2786,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,10.077,10.426,10.921,10.323,2.243,2.275,2.268,2.374,1.1903,1.1915,1.1993,1.2199
CMP-883-2787,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,11.055,11.222,11.285,11.312,2.824,2.812,2.834,2.857,1.1169,1.1185,1.1412,1.169
CMP-883-2788,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.266,9.449,9.955,10.147,2.405,2.442,2.558,2.473,1.1363,1.1461,1.1543,1.1544
CMP-883-2789,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,11.634,11.852,11.812,12.042,2.689,2.739,2.707,2.79,1.2495,1.2504,1.2638,1.2704
CMP-883-2790,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.78,10.062,10.522,10.848,2.148,2.189,2.213,2.27,1.2438,1.2448,1.2732,1.2714
CMP-883-2791,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,8.83,9.019,9.168,9.307,3.167,3.173,3.291,3.368,1.1595,1.1562,1.1844,1.1939
CMP-883-2792,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.154,9.446,9.906,10.108,2.878,2.868,2.931,2.899,1.0675,1.0732,1.0808,1.1
CMP-883-2793,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.207,10.549,10.994,10.962,2.776,2.806,2.876,2.884,1.2394,1.2477,1.2455,1.2677
CMP-883-2794,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,10.324,10.458,10.762,11.061,2.201,2.215,2.271,2.315,1.0685,1.063,1.0764,1.0843
CMP-883-2795,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.709,10.887,11.134,11.519,3.085,3.139,3.141,3.18,1.1496,1.1475,1.1609,1.1716
CMP-883-2796,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.861,11.1,11.434,11.677,2.391,2.463,2.474,2.489,1.2145,1.2095,1.2126,1.2486
CMP-883-2797,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,12.424,12.761,13.055,13.201,2.44,2.487,2.546,2.578,1.2068,1.2006,1.2171,1.2471
CMP-883-2798,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,9.308,9.499,9.683,9.474,2.687,2.691,2.8,2.808,1.2205,1.2283,1.2386,1.2455
CMP-883-2799,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.799,10.157,10.628,10.409,2.565,2.551,2.61,2.64,1.218,1.2204,1.2325,1.2541
CMP-883-2800,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.169,11.457,11.364,11.644,2.924,2.946,3.028,3.003,1.2868,1.2828,1.3029,1.3207
CMP-883-2801,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.99,12.548,12.694,13.065,2.842,2.894,2.886,2.886,1.2526,1.2504,1.2593,1.2724
CMP-883-2802,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,11.201,11.531,11.835,11.559,2.871,2.919,2.923,3.009,1.2769,1.2668,1.2854,1.2851
CMP-883-2803,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.117,9.367,9.74,9.569,3.279,3.247,3.274,3.346,1.1201,1.1155,1.1335,1.1381
CMP-883-2804,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.632,10.747,11.118,11.541,2.748,2.728,2.83,2.895,1.29,1.294,1.3141,1.3459
CMP-883-2805,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.522,10.821,11.185,11.197,2.146,2.202,2.207,2.322,1.3076,1.3072,1.3284,1.3307
CMP-883-2806,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,12.663,13.101,13.344,13.445,2.36,2.396,2.403,2.504,1.0466,1.0448,1.0537,1.0814
CMP-883-2807,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,9.733,10.0,10.531,10.966,2.107,2.139,2.147,2.25,1.1552,1.1648,1.1788,1.1823
CMP-883-2808,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.906,10.11,10.247,10.686,2.626,2.657,2.67,2.688,1.2147,1.2083,1.2321,1.247
CMP-883-2809,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,9.999,10.204,10.128,10.239,1.975,2.014,2.083,2.037,1.2501,1.254,1.2668,1.2848
CMP-883-2810,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,9.87,10.263,10.059,10.483,2.529,2.605,2.622,2.737,1.3468,1.3479,1.3643,1.3941
CMP-883-2811,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,11.958,12.421,12.461,12.6,2.385,2.429,2.459,2.5,1.1494,1.1604,1.1718,1.1619
CMP-883-2812,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,10.047,10.533,10.883,11.011,2.241,2.281,2.213,2.373,1.2909,1.3016,1.2818,1.336
CMP-883-2813,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,11.481,11.672,12.092,12.104,2.123,2.191,2.215,2.224,1.1426,1.1414,1.1473,1.1624
CMP-883-2814,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,LATENT_PAT_OUTLIER,1,39.073,41.285,44.607,47.37,8.87,9.67,10.87,12.67,1.6248,1.6748,1.7548,1.8748
CMP-883-2815,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,13.792,14.133,14.187,14.903,2.564,2.574,2.588,2.646,1.2481,1.2463,1.2447,1.26
CMP-883-2816,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,9.818,10.105,10.811,10.712,2.581,2.65,2.71,2.704,1.2495,1.2567,1.2661,1.2903
CMP-883-2817,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.438,10.59,11.243,11.431,2.853,2.944,2.938,3.026,1.2873,1.2882,1.3004,1.3144
CMP-883-2818,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,11.426,11.774,12.187,12.264,2.625,2.676,2.687,2.745,1.2904,1.2885,1.3048,1.3383
CMP-883-2819,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.941,11.323,11.818,11.641,2.96,3.003,3.061,3.066,1.1628,1.1623,1.18,1.191
CMP-883-2820,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,7.72,8.12,8.373,9.001,2.46,2.508,2.539,2.566,1.2226,1.2322,1.2327,1.2358
CMP-883-2821,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,LATENT_PAT_OUTLIER,1,39.485,41.805,45.148,48.509,8.473,9.273,10.473,12.273,1.7151,1.7651,1.8451,1.9651
CMP-883-2822,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,11.318,11.48,11.627,11.712,2.466,2.531,2.5,2.651,1.1055,1.1159,1.1077,1.129
CMP-883-2823,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.357,10.56,11.007,11.051,2.619,2.687,2.734,2.727,1.2261,1.2192,1.2379,1.2544
CMP-883-2824,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,9.552,9.9,10.117,9.953,2.598,2.642,2.676,2.686,1.0294,1.0318,1.045,1.0704
CMP-883-2825,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,9.873,10.279,10.449,10.626,1.899,1.898,1.935,1.942,1.2197,1.2179,1.2433,1.2632
CMP-883-2826,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.724,10.853,11.202,11.482,3.163,3.181,3.299,3.25,1.1924,1.1909,1.1922,1.2103
CMP-883-2827,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,LATENT_DRIFT,1,11.642,18.222,48.073,90.617,2.438,2.838,4.938,11.438,1.3023,1.3823,1.6323,2.1823
CMP-883-2828,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.203,11.425,11.586,11.559,2.466,2.525,2.526,2.538,1.3354,1.3413,1.3441,1.3638
CMP-883-2829,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,10.335,10.391,10.529,10.55,2.179,2.15,2.219,2.234,1.1573,1.1587,1.1705,1.1676
CMP-883-2830,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,8.165,8.513,9.073,8.887,2.641,2.702,2.618,2.723,1.2296,1.226,1.2427,1.2577
CMP-883-2831,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,11.426,11.58,11.882,12.095,2.643,2.669,2.7,2.772,1.3489,1.3507,1.3494,1.3964
CMP-883-2832,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,LATENT_DRIFT,1,11.528,17.635,45.589,88.342,2.771,3.171,5.271,11.771,1.2735,1.3535,1.6035,2.1535
CMP-883-2833,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,10.573,10.574,10.974,10.924,3.04,3.036,3.141,3.194,1.1492,1.1451,1.1579,1.1684
CMP-883-2834,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,11.598,11.634,12.008,11.661,2.695,2.749,2.717,2.79,1.2509,1.2498,1.2665,1.2895
CMP-883-2835,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,9.364,9.379,9.744,9.989,2.164,2.249,2.208,2.292,1.207,1.2085,1.2044,1.2244
CMP-883-2836,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,12.168,12.468,13.058,12.998,2.393,2.39,2.532,2.495,1.2276,1.2248,1.2318,1.2623
CMP-883-2837,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.36,10.647,11.01,11.398,2.402,2.448,2.461,2.552,1.2282,1.2335,1.2477,1.258
CMP-883-2838,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,9.165,9.377,9.816,9.84,2.56,2.558,2.631,2.736,1.4125,1.4143,1.4124,1.4236
CMP-883-2839,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.624,10.929,11.102,10.711,2.37,2.365,2.499,2.458,0.9871,0.9841,0.9892,1.0181
CMP-883-2840,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.229,10.675,11.223,10.932,2.822,2.92,2.821,2.981,1.2378,1.2409,1.231,1.2725
CMP-883-2841,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.646,11.927,12.326,12.379,2.454,2.462,2.474,2.621,1.2686,1.2652,1.2654,1.2968
CMP-883-2842,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.226,9.465,9.475,9.308,2.939,2.941,2.942,3.03,1.3273,1.3274,1.3385,1.3485
CMP-883-2843,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,11.483,11.556,11.923,12.429,2.732,2.747,2.82,2.769,1.2015,1.1962,1.2084,1.2271
CMP-883-2844,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,9.857,10.238,10.426,10.76,3.203,3.244,3.282,3.318,1.2593,1.247,1.2635,1.2874
CMP-883-2845,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.326,10.47,10.446,10.723,2.519,2.544,2.599,2.654,1.2703,1.2711,1.2924,1.2928
CMP-883-2846,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,11.556,11.795,12.151,12.208,2.049,2.073,2.178,2.168,1.1889,1.1829,1.1971,1.2325
CMP-883-2847,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,10.057,10.1,10.577,10.179,2.442,2.49,2.533,2.565,1.2212,1.2242,1.243,1.2546
CMP-883-2848,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,11.416,11.521,12.114,12.836,2.92,2.993,3.036,2.993,1.2929,1.2917,1.3068,1.3389
CMP-883-2849,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.872,11.232,11.631,11.89,2.307,2.309,2.401,2.376,1.1984,1.1998,1.2029,1.2287
CMP-883-2850,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.695,10.926,11.252,11.272,2.746,2.797,2.848,2.823,1.2458,1.2537,1.2574,1.2849
CMP-883-2851,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.631,11.984,12.094,12.27,2.398,2.41,2.495,2.575,1.1885,1.191,1.1946,1.2256
CMP-883-2852,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,LATENT_PAT_OUTLIER,1,37.586,40.014,43.05,46.352,5.888,6.688,7.888,9.688,1.5748,1.6248,1.7048,1.8248
CMP-883-2853,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.78,11.107,11.629,11.846,2.111,2.125,2.152,2.173,1.4484,1.4392,1.4548,1.4624
CMP-883-2854,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.572,11.649,11.901,11.709,2.122,2.123,2.15,2.214,1.2927,1.2976,1.2998,1.3149
CMP-883-2855,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.467,10.626,10.98,10.829,1.9,1.906,1.98,2.068,1.0136,1.0111,1.0251,1.044
CMP-883-2856,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,9.558,9.711,10.029,10.243,2.323,2.31,2.361,2.464,1.1165,1.1273,1.1359,1.1398
CMP-883-2857,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.273,11.408,12.022,11.727,2.951,2.999,2.994,2.918,1.2125,1.2198,1.2135,1.2342
CMP-883-2858,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,8.8,9.149,9.51,10.465,2.274,2.339,2.362,2.341,1.1025,1.0986,1.1106,1.1554
CMP-883-2859,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,8.94,9.01,9.28,9.524,2.569,2.605,2.593,2.69,1.1425,1.1482,1.1491,1.1553
CMP-883-2860,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.118,11.406,11.535,12.527,2.577,2.625,2.653,2.653,0.9553,0.9541,0.9544,0.9751
CMP-883-2861,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.294,11.67,12.141,11.961,2.504,2.548,2.574,2.578,1.2114,1.2161,1.2147,1.2442
CMP-883-2862,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,12.657,12.963,13.422,13.743,2.459,2.502,2.493,2.518,1.0352,1.0346,1.0526,1.0514
CMP-883-2863,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,12.172,12.33,12.628,13.017,2.444,2.482,2.544,2.508,1.1071,1.1103,1.1266,1.1308
CMP-883-2864,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.292,11.944,12.0,11.988,2.234,2.318,2.292,2.316,1.1667,1.1753,1.1808,1.2015
CMP-883-2865,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,12.443,12.768,13.098,13.245,2.125,2.139,2.211,2.214,1.2544,1.2527,1.2685,1.2849
CMP-883-2866,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.619,9.882,10.351,10.465,2.133,2.182,2.243,2.23,1.0562,1.0549,1.0582,1.082
CMP-883-2867,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.323,9.587,9.811,10.039,2.15,2.182,2.213,2.205,1.0941,1.0975,1.0984,1.1361
CMP-883-2868,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.241,11.574,11.713,11.656,2.5,2.501,2.587,2.569,1.1823,1.1867,1.1883,1.2146
CMP-883-2869,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.242,11.375,11.619,12.028,2.768,2.781,2.843,2.871,1.308,1.3006,1.3153,1.3462
CMP-883-2870,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.101,11.288,11.382,11.711,2.547,2.57,2.709,2.648,1.2252,1.2272,1.2431,1.2527
CMP-883-2871,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,8.565,8.874,9.254,9.118,2.46,2.479,2.532,2.59,1.2942,1.3063,1.3145,1.3083
CMP-883-2872,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,LATENT_PAT_OUTLIER,1,45.854,48.294,49.843,52.102,7.095,7.895,9.095,10.895,1.752,1.802,1.882,2.002
CMP-883-2873,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.847,12.186,12.409,12.513,2.308,2.332,2.379,2.387,1.2548,1.2529,1.2681,1.2843
CMP-883-2874,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.889,11.011,11.01,11.06,2.803,2.834,2.829,2.927,1.2459,1.2429,1.26,1.2957
CMP-883-2875,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.059,9.149,9.456,9.846,2.836,2.862,2.905,3.01,1.2222,1.225,1.2357,1.2664
CMP-883-2876,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.395,11.503,11.804,11.499,2.64,2.662,2.7,2.818,1.1577,1.1545,1.1599,1.1848
CMP-883-2877,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,11.453,11.472,12.13,12.096,2.215,2.278,2.215,2.306,1.3043,1.3072,1.3198,1.3253
CMP-883-2878,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.573,10.928,11.319,11.492,2.68,2.773,2.81,2.807,1.0873,1.0866,1.1037,1.118
CMP-883-2879,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.295,10.519,10.907,11.266,3.288,3.265,3.274,3.347,1.2639,1.2616,1.2878,1.2978
CMP-883-2880,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,9.959,10.099,10.659,10.481,2.549,2.567,2.583,2.633,1.1634,1.1722,1.1601,1.1996
CMP-883-2881,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.38,10.649,10.932,11.367,2.621,2.612,2.673,2.735,1.199,1.1953,1.2151,1.2315
CMP-883-2882,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,12.169,12.568,12.813,12.697,2.552,2.583,2.608,2.687,1.2502,1.2576,1.2631,1.2805
CMP-883-2883,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,9.778,9.927,10.22,10.322,2.587,2.621,2.714,2.696,1.1851,1.1756,1.1991,1.2215
CMP-883-2884,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.753,10.832,10.952,11.084,3.146,3.215,3.218,3.285,1.1614,1.1603,1.1738,1.178
CMP-883-2885,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,9.648,10.018,10.292,10.407,2.616,2.643,2.712,2.635,1.2105,1.208,1.2292,1.2595
CMP-883-2886,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,9.943,9.957,10.061,10.352,2.186,2.204,2.3,2.269,1.0844,1.0884,1.0959,1.1087
CMP-883-2887,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,10.603,10.774,11.407,11.216,2.879,2.855,2.928,2.913,1.3425,1.3426,1.3476,1.383
CMP-883-2888,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.211,10.591,11.1,11.189,2.173,2.228,2.245,2.22,1.2219,1.222,1.2209,1.246
CMP-883-2889,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,10.959,11.113,11.453,11.426,2.778,2.856,2.876,2.91,1.2634,1.2739,1.2896,1.3047
CMP-883-2890,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.603,11.787,12.103,11.704,2.4,2.391,2.432,2.441,1.1457,1.142,1.1546,1.1826
CMP-883-2891,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.952,12.269,12.983,13.038,2.402,2.455,2.525,2.47,1.0997,1.1034,1.1134,1.1271
CMP-883-2892,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.314,10.704,10.728,10.812,2.406,2.483,2.51,2.456,1.3556,1.3571,1.3625,1.3741
CMP-883-2893,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,GROSS_OUTLIER,1,77.494,85.986,96.788,106.807,30.208,33.208,38.208,46.208,3.2075,3.4075,3.8075,4.4075
CMP-883-2894,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.524,10.641,10.876,11.009,2.284,2.365,2.337,2.304,1.1632,1.1581,1.1722,1.1977
CMP-883-2895,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,12.086,12.429,12.845,12.991,3.033,3.084,3.178,3.149,1.1839,1.1773,1.1793,1.2178
